ticker,name,period,total_assets,total_equity,stockholders_equity,retained_earnings,short_term_debt,long_term_debt,bps,equity_ratio,revenue,operating_income,ordinary_income,net_income,basic_eps,roe,roa,operating_cf,investing_cf,financing_cf,capex,cash_equivalents,operating_cf_margin,dps,dividend_payment,buyback,payout_ratio,total_return_ratio,doe,price,shares_outstanding,market_cap,per,pbr,dividend_yield,total_liabilities,interest_bearing_debt,net_cash,net_cash_ratio
167A,,2025-03,230502000000.0,131450000000.0,127690000000.0,40604000000.0,30714000000.0,3699000000.0,3280.08,57.0,359811000000.0,8542000000.0,7133000000.0,9387000000.0,234.36,7.14,4.07,13180000000.0,-15258000000.0,-17615000000.0,-1501000000.0,29674000000.0,3.66,140.0,6511000000.0,9000000.0,59.7,59.8,4.3,3185.0,38928928,123988635680.0,13.590203106332138,0.9432380044123241,4.395604395604396,99052000000.0,34413000000.0,-69378000000.0,-0.5595512816114568
168A,,2025-01,3645209000.0,1204370000.0,1204370000.0,383130000.0,,1630466000.0,819.3,33.0,3605561000.0,271569000.0,244397000.0,165042000.0,118.47,13.7,4.53,283135000.0,-1049342000.0,929735000.0,-1045024000.0,502336000.0,7.85,20.0,,,16.9,,3.3,1219.0,1469998,1791927562.0,10.28952477420444,1.487854697476689,1.6406890894175554,2440839000.0,1630466000.0,-1938503000.0,-1.081797635746171
1711,,2025-03,4705055000.0,738173000.0,606333000.0,-3821697000.0,1809192000.0,1552664000.0,59.31,12.9,4035492000.0,-14691000.0,-97208000.0,-151714000.0,-15.28,-25.02156405803412,-3.224489405543612,-214276000.0,-973331000.0,1004688000.0,-704402000.0,420014000.0,-5.31,,,17000.0,,,,,10223115,,,,,3966882000.0,3361856000.0,-3546868000.0,
1712,,2025-02,29031000000.0,18966000000.0,17209000000.0,12872000000.0,1330000000.0,4002000000.0,1042.62,60.2,19944000000.0,2253000000.0,2256000000.0,1234000000.0,73.51,7.05,4.25,1851000000.0,-3393000000.0,504000000.0,-3443000000.0,1410000000.0,9.28,14.0,235000000.0,39000000.0,19.0,22.2,1.3,,16505534,,,,,10065000000.0,5332000000.0,-8655000000.0,
1716,,2025-06,22247636000.0,19358154000.0,18988944000.0,18359448000.0,,156270000.0,1709.54,86.4,20228578000.0,1647408000.0,1791866000.0,1327762000.0,117.71,6.9,5.97,1699024000.0,-2437860000.0,-515668000.0,-854502000.0,8209000000.0,8.4,40.0,436558000.0,,34.0,34.0,2.4,1530.0,11107633,16994678490.0,12.99804604536573,0.8779080117866611,2.6143790849673203,2889482000.0,156270000.0,5319518000.0,0.31301080530179537
1717,,2025-03,8027863000.0,5597405000.0,5575947000.0,4928037000.0,,,477.77,69.5,5716853000.0,1226694000.0,1230189000.0,910529000.0,78.16,16.33,11.34,-213002000.0,-212097000.0,-453092000.0,-168693000.0,829338000.0,-3.73,42.5,453977000.0,,54.4,54.4,9.3,,11670776,,,,,2430458000.0,,-1601120000.0,
1718,,2025-12,38882459000.0,19532122000.0,16875947000.0,15517436000.0,5520000000.0,2723109000.0,15761.3,44.3,36151700000.0,2583279000.0,2560538000.0,1571726000.0,1438.08,9.12,4.04,-2119305000.0,-509509000.0,3062253000.0,-557996000.0,2829958000.0,-5.86,350.0,273235000.0,690000.0,24.3,24.3,2.3,7310.0,1070720,7826963200.0,5.083166444147753,0.4007226250173944,4.7879616963064295,19350337000.0,8243109000.0,-16520379000.0,-2.1107009932025744
1719,,2025-03,371974000000.0,172183000000.0,158641000000.0,145412000000.0,20982000000.0,6916000000.0,1092.11,46.0,425160000000.0,35243000000.0,34053000000.0,26444000000.0,168.75,15.45,7.11,11176000000.0,1600000000.0,-5751000000.0,-4300000000.0,55772000000.0,2.63,70.0,9606000000.0,2000000.0,41.5,41.5,6.8,1882.0,145261008,273381217056.0,11.152592592592592,1.5877364028736867,3.7194473963868226,199791000000.0,27898000000.0,-144019000000.0,-0.5268064922342446
1720,,2025-03,274315000000.0,102667000000.0,95551000000.0,76145000000.0,5580000000.0,21130000000.0,959.27,37.1,293139000000.0,8839000000.0,9701000000.0,6631000000.0,62.72,6.52,2.42,41203000000.0,-1595000000.0,-31878000000.0,-2919000000.0,39666000000.0,14.06,38.0,4039000000.0,1000000.0,60.6,60.6,4.0,1449.0,99608035,144332042715.0,23.102678571428573,1.4058270205129204,2.6224982746721874,171648000000.0,26710000000.0,-131982000000.0,-0.9144331190587626
1721,,2025-03,539730000000.0,380983000000.0,366048000000.0,317908000000.0,2996000000.0,13000000.0,3177.56,69.3,614631000000.0,45998000000.0,46650000000.0,30076000000.0,253.54,8.04,5.57,16625000000.0,-10215000000.0,-20217000000.0,-10516000000.0,38146000000.0,2.7,115.0,13086000000.0,6003000000.0,45.4,65.4,3.7,5064.0,115197824,583361780736.0,19.973179774394573,1.5312016041030703,2.2709320695102684,158747000000.0,3009000000.0,-120601000000.0,-0.20673448961267812
1722,,2019-03,282141000000.0,63574000000.0,57988000000.0,43226000000.0,51542000000.0,51223000000.0,1379.87,21.1,399347000000.0,8408000000.0,9114000000.0,5309000000.0,123.29,8.94,1.88,1543000000.0,-21644000000.0,10058000000.0,-8440000000.0,48658000000.0,0.39,25.0,861000000.0,1000000.0,20.3,20.3,1.9,,42024248,,,,,218567000000.0,102765000000.0,-169909000000.0,
1723,,2025-03,52886000000.0,39495000000.0,38065000000.0,37856000000.0,,,2479.98,74.7,43061000000.0,9120000000.0,9307000000.0,6414000000.0,402.81,16.24,12.13,8135000000.0,-4280000000.0,-1640000000.0,-542000000.0,10746000000.0,18.89,30.5,1527000000.0,,,0.0,5.3,,15348914,,,,,13391000000.0,,-2645000000.0,
1724,,2025-12,9820000000.0,6208000000.0,6001000000.0,4445000000.0,750000000.0,384000000.0,1361.28,63.2,10488000000.0,351000000.0,377000000.0,242000000.0,51.99,3.9,2.46,1538000000.0,-227000000.0,-1352000000.0,-164000000.0,903000000.0,14.66,28.0,139000000.0,78000000.0,53.8,86.0,2.1,,4408350,,,,,3612000000.0,1134000000.0,-2709000000.0,
1726,,2025-03,41933000000.0,15067000000.0,14845000000.0,9293000000.0,14500000000.0,3476000000.0,333.45,35.7,40770000000.0,1953000000.0,1880000000.0,1268000000.0,28.27,8.47,3.02,48000000.0,-1448000000.0,1264000000.0,-1750000000.0,1680000000.0,0.12,15.0,694000000.0,,53.0,53.0,4.6,,44519418,,,,,26866000000.0,17976000000.0,-25186000000.0,
1728,,2021-03,14837260000.0,6066305000.0,5979958000.0,3731780000.0,3507288000.0,1222353000.0,527.25,40.9,24579229000.0,378099000.0,417933000.0,161156000.0,14.01,2.66,1.09,258110000.0,2366000.0,-1256874000.0,-8249000.0,4743856000.0,1.05,5.0,57528000.0,14000.0,35.7,35.7,1.0,,11341788,,,,,8770955000.0,4729641000.0,-4027099000.0,
1730,,2024-03,2980227000.0,986536000.0,972710000.0,584683000.0,,697634000.0,288.99,33.1,3139575000.0,-182847000.0,-174985000.0,-386169000.0,-113.12,-39.70032178141481,-12.957704228570508,-246644000.0,-82755000.0,243459000.0,-82755000.0,712454000.0,-7.86,3.0,34137000.0,,,,0.9,,3365895,,,,,1993691000.0,697634000.0,-1281237000.0,
1734,,2023-03,7415354000.0,-2638814000.0,-2695122000.0,-4192781000.0,5100000000.0,,-4184.24,-35.6,13301801000.0,-2059254000.0,-2064358000.0,-2880902000.0,-4568.11,106.89319444537205,-38.85049857363519,-1798435000.0,413332000.0,1378236000.0,-2022000.0,1465617000.0,-13.52,,463000.0,,,,,,,,,,,10054168000.0,5100000000.0,-8588551000.0,
1736,,2025-03,34671003000.0,22902212000.0,20953020000.0,20193030000.0,1306708000.0,329676000.0,1444.28,64.5,31424058000.0,4024525000.0,4222005000.0,2874139000.0,186.1,12.84,8.29,3542153000.0,-922951000.0,-576986000.0,-734689000.0,8341066000.0,11.27,56.67,652032000.0,,30.4,30.4,4.1,2344.0,14507588,34005786272.0,12.595378828586782,1.4848254077815715,2.4176621160409555,11768791000.0,1636384000.0,-3427725000.0,-0.10079828687338284
1737,,2021-03,18946155000.0,14001349000.0,14224713000.0,12461561000.0,,,1096.26,73.9,24608512000.0,975943000.0,1066749000.0,729842000.0,57.14,5.21,3.85,2363418000.0,-311756000.0,-423273000.0,-77439000.0,6943187000.0,9.6,33.0,421477000.0,71000.0,57.8,57.8,3.0,,12975674,,,,,4944806000.0,,1998381000.0,
1738,,2025-03,7457806000.0,4641061000.0,4589537000.0,4259535000.0,510000000.0,195014000.0,1145.06,62.2,10328658000.0,278442000.0,305094000.0,402463000.0,99.3,8.67,5.4,305314000.0,175220000.0,-513213000.0,-318933000.0,1517636000.0,2.96,20.0,64849000.0,,20.1,,1.7,,4008119,,,,,2816745000.0,705014000.0,-1299109000.0,
1739,,2023-06,29055255000.0,8534674000.0,8534674000.0,7813552000.0,6375510000.0,7996898000.0,1402.27,29.4,35745038000.0,1989264000.0,1786179000.0,1103989000.0,181.39,12.94,3.8,2736043000.0,796773000.0,-2186345000.0,-8932000.0,3169643000.0,7.65,17.0,91294000.0,,9.4,,1.2,,6086327,,,,,20520581000.0,14372408000.0,-17350938000.0,
173A,,2025-03,6136089000.0,2726134000.0,2652591000.0,2445002000.0,,,648.15,44.4,4707880000.0,791514000.0,828838000.0,618078000.0,147.0,22.67,10.07,923334000.0,-366648000.0,-37381000.0,-573100000.0,3165984000.0,19.61,30.0,124680000.0,,20.4,,5.2,,4092557,,,,,3409955000.0,,-243971000.0,
1743,,2025-09,16103000000.0,9422000000.0,9081235000.0,6489367000.0,,,4142.82,58.5,13940000000.0,1041000000.0,1084000000.0,408380000.0,179.56,4.33,2.54,1200796000.0,-142089000.0,-175479000.0,-173751000.0,1661346000.0,8.61,,,,,,,,2192041,,,,,6681000000.0,,-5019654000.0,
1757,,2025-03,2950766000.0,29000000.0,19175000.0,-15756429000.0,1253170000.0,500000000.0,0.06,0.7,1785000000.0,-555000000.0,-570000000.0,-897176000.0,-3.07,-4678.883963494133,-30.40485080823081,-1038905000.0,-76955000.0,900157000.0,-29352000.0,16439000.0,-58.2,,,13000.0,,,,,319583333,,,,,2921766000.0,1753170000.0,-2905327000.0,
1758,,2025-01,11530646000.0,8842134000.0,8347554000.0,8180935000.0,,,4445.16,76.7,13482097000.0,170132000.0,244689000.0,229764000.0,115.51,2.6,1.99,371370000.0,-437694000.0,-217681000.0,-189000000.0,2970716000.0,2.75,50.0,69620000.0,,43.3,43.3,1.1,,1877897,,,,,2688512000.0,,282204000.0,
175A,,2025-12,436000000.0,3000000.0,3183000.0,-899796000.0,326038000.0,6800000.0,2.16,0.7,805000000.0,-283000000.0,-259000000.0,-415000000.0,-282.79,-13038.014451775056,-95.18348623853211,-122000000.0,-61000000.0,180000000.0,-61468000.0,104621000.0,-15.16,,,,,,,,1473611,,,,,433000000.0,332838000.0,-328379000.0,
1762,,2025-03,269725000000.0,137756000000.0,136729000000.0,130932000000.0,15000000000.0,,3954.9,51.1,346685000000.0,11460000000.0,10619000000.0,6452000000.0,185.3,4.69,2.39,5132000000.0,-1699000000.0,5458000000.0,-1679000000.0,35723000000.0,1.48,82.0,1915000000.0,,44.2,,2.1,,34572049,,,,,131969000000.0,15000000000.0,-96246000000.0,
1764,,2025-06,16970783000.0,5379491000.0,5270475000.0,4015466000.0,2320530000.0,1987807000.0,4335.73,31.7,22497292000.0,646862000.0,616725000.0,483115000.0,388.66,8.98,2.85,-2138218000.0,-347221000.0,1247446000.0,-403000000.0,2029887000.0,-9.5,117.0,124237000.0,79000.0,30.1,30.1,2.8,3090.0,1215591,3756176190.0,7.950393660268615,0.6982400732708727,3.7864077669902914,11591292000.0,4308337000.0,-9561405000.0,-2.5455155765736324
1766,,2025-04,228663000000.0,133751000000.0,133127000000.0,128519000000.0,,,9948.9,58.5,366640000000.0,22258000000.0,22752000000.0,15778000000.0,1173.63,11.8,6.9,22714000000.0,-3725000000.0,-3367000000.0,-2869000000.0,134944000000.0,6.2,330.0,3360000000.0,2000000.0,28.1,28.1,3.5,,13381077,,,,,94912000000.0,,40032000000.0,
1768,,2025-03,12897052000.0,9059125000.0,8683476000.0,7602960000.0,,,1240.06,70.2,15196596000.0,658749000.0,737189000.0,500854000.0,68.56,5.53,3.88,-654009000.0,-472831000.0,-219737000.0,-328000000.0,1305396000.0,-4.3,30.0,219161000.0,,43.8,43.8,2.5,,7002464,,,,,3837927000.0,,-2532531000.0,
176A,,2025-06,27063399000.0,10189743000.0,10168027000.0,8133445000.0,,8739712000.0,532.55,37.6,46647755000.0,3217148000.0,3178799000.0,2234774000.0,118.96,21.98,8.26,3438689000.0,-10327705000.0,6423617000.0,-8043269000.0,4293309000.0,7.37,36.0,802521000.0,,30.3,,7.4,,19093093,,,,,16873656000.0,8739712000.0,-12580347000.0,
1770,,2025-03,30294025000.0,18984443000.0,18318589000.0,16974126000.0,355000000.0,,2069.88,62.7,32646679000.0,2951708000.0,3123865000.0,1787461000.0,194.98,9.42,5.9,1128664000.0,-839994000.0,-1105701000.0,-433536000.0,7663185000.0,3.46,60.0,595655000.0,,30.8,30.8,3.0,,8850072,,,,,11309582000.0,355000000.0,-3646397000.0,
1771,,2025-09,14326367000.0,9520247000.0,9285416000.0,8229981000.0,131848000.0,104834000.0,1920.51,66.5,17594435000.0,697683000.0,765582000.0,528078000.0,106.53,5.55,3.69,504691000.0,-1327623000.0,-296722000.0,-381000000.0,5310502000.0,2.87,19.0,114185000.0,,18.7,18.7,1.1,,4834869,,,,,4806120000.0,236682000.0,504382000.0,
1775,,2024-03,81009000000.0,42172000000.0,40375000000.0,31817000000.0,75000000.0,,4614.73,51.2,103649000000.0,7879000000.0,8129000000.0,5413000000.0,601.93,13.04,6.68,3734000000.0,-854000000.0,-1973000000.0,-386000000.0,24132000000.0,3.6,190.0,1348000000.0,,31.6,,4.4,,8749157,,,,,38837000000.0,75000000.0,-14705000000.0,
1776,,2025-03,24555000000.0,13560000000.0,13274000000.0,10428000000.0,,,1475.41,55.2,30157000000.0,224000000.0,270000000.0,167000000.0,18.17,1.23,0.68,-3146000000.0,-600000000.0,-402000000.0,-321000000.0,7027000000.0,-10.43,40.0,370000000.0,19000000.0,218.9,230.3,2.7,1994.0,8996821,17939661074.0,109.74133186571271,1.3229838550147492,2.0060180541624875,10995000000.0,,-3968000000.0,-0.22118589552122772
1777,,2025-03,24274000000.0,13335000000.0,13213000000.0,11244000000.0,,,1114.58,54.9,29159000000.0,2713000000.0,2733000000.0,1958000000.0,163.66,14.68,8.07,,-30000000.0,-513000000.0,-169000000.0,3871000000.0,,50.0,299000000.0,,30.5,30.5,4.8,,11854689,,,,,10939000000.0,,-7068000000.0,
177A,,2025-03,9066648000.0,5781821000.0,5672189000.0,3265071000.0,1500000000.0,375000000.0,1131.12,63.8,5206287000.0,991135000.0,1065412000.0,794759000.0,157.56,13.75,8.77,915551000.0,-1090901000.0,1376032000.0,-1049000000.0,2949267000.0,17.59,24.0,58310000.0,,15.2,,2.5,,5014665,,,,,3284827000.0,1875000000.0,-335560000.0,
1780,,2025-03,30835545000.0,23268906000.0,22242742000.0,18189807000.0,,,1229.39,75.5,35613772000.0,3891550000.0,3968053000.0,3002357000.0,158.63,12.9,9.74,79698000.0,-606231000.0,-283276000.0,-276000000.0,12150760000.0,0.22,24.0,283908000.0,1000.0,15.1,15.1,2.1,,18092502,,,,,7566639000.0,,4584121000.0,
1782,,2021-03,16397000000.0,10540000000.0,10173980000.0,8865505000.0,,,13377.3,63.9,18011000000.0,1495000000.0,1548000000.0,1016000000.0,1296.04,9.69,6.2,1195000000.0,-86000000.0,-1127000000.0,-84482000.0,5928239000.0,6.63,,,,,,,,760540,,,,,5857000000.0,,71239000.0,
1783,,2025-09,9237238000.0,6376921000.0,6374264000.0,-4911951000.0,51000000.0,728895000.0,37.49,69.0,9422342000.0,211690000.0,-8331000.0,-239599000.0,-1.41,-3.758849649151651,-2.5938381148131078,2462605000.0,-1025873000.0,-2649015000.0,-498923000.0,1463949000.0,26.14,,,,,,,,170025713,,,,,2860317000.0,779895000.0,-1396368000.0,
1786,,2025-03,77574000000.0,51268000000.0,50116000000.0,44241000000.0,,2824000000.0,390.67,66.1,64553000000.0,5434000000.0,5556000000.0,3715000000.0,28.07,7.25,4.79,7803000000.0,-5211000000.0,-2895000000.0,-2511000000.0,19877000000.0,12.09,14.5,2012000000.0,500000000.0,51.7,65.2,3.8,371.5,128282181,47656830241.5,13.234770217313859,0.9295628899410938,3.9030955585464335,26306000000.0,2824000000.0,-6429000000.0,-0.13490196405050808
1787,,2025-03,12146221000.0,8730632000.0,8553418000.0,7306840000.0,,,3548.53,71.9,14725604000.0,1457456000.0,1502765000.0,1047212000.0,425.54,11.99,8.62,692496000.0,-114200000.0,-590640000.0,-125000000.0,3916164000.0,4.7,300.0,590662000.0,599000.0,70.5,70.6,8.7,,2410411,,,,,3415589000.0,,500575000.0,
1788,,2025-06,5086929000.0,3429963000.0,3257784000.0,1912278000.0,5000000.0,,5439.51,66.5,8199727000.0,327031000.0,338427000.0,231181000.0,371.93,6.83,4.54,79862000.0,-157933000.0,-75750000.0,-146095000.0,1141009000.0,0.97,100.0,61802000.0,,26.9,26.9,1.9,,598911,,,,,1656966000.0,5000000.0,-515957000.0,
1789,,2023-09,6673903000.0,2704794000.0,2876862000.0,1125516000.0,610000000.0,677512000.0,424.51,40.5,8074215000.0,281345000.0,312959000.0,76035000.0,11.94,2.81,1.14,184296000.0,-3118000.0,131793000.0,-86201000.0,2464336000.0,2.28,5.0,44582000.0,12000.0,41.9,41.9,1.2,,6776900,,,,,3969109000.0,1287512000.0,-1504773000.0,
1793,,2025-03,90139000000.0,64862000000.0,60236000000.0,52179000000.0,3000000000.0,,2552.23,72.0,70092000000.0,1814000000.0,2110000000.0,1788000000.0,63.45,2.76,1.98,-355000000.0,1936000000.0,-9972000000.0,-288000000.0,10177000000.0,-0.51,41.0,929000000.0,3944000000.0,64.6,285.2,1.7,1882.0,23601321,44417686122.0,29.66115051221434,0.6848029065092042,2.1785334750265677,25277000000.0,3000000000.0,-15100000000.0,-0.3399546738775525
1795,,2025-09,8806700000.0,5277444000.0,5233225000.0,3111670000.0,,127516000.0,5932.42,59.9,10647689000.0,638156000.0,658551000.0,405234000.0,455.94,7.68,4.6,1238782000.0,9528000.0,-232731000.0,-22992000.0,3294863000.0,11.63,160.0,110754000.0,183000.0,35.1,35.1,2.8,,882140,,,,,3529256000.0,127516000.0,-234393000.0,
1798,,2025-03,34144730000.0,15939185000.0,15579880000.0,12641148000.0,800000000.0,21649000.0,7323.59,46.7,50266770000.0,2293448000.0,2373304000.0,1650370000.0,758.35,10.35,4.83,3075769000.0,-363766000.0,-211868000.0,-95000000.0,7529713000.0,6.12,20.0,174886000.0,27360000.0,13.2,14.9,1.4,,2127355,,,,,18205545000.0,821649000.0,-10675832000.0,
1799,,2025-03,83941535000.0,71657146000.0,67680445000.0,64254555000.0,,,3818.44,85.4,58005615000.0,7193895000.0,7604601000.0,5242713000.0,278.0,7.32,6.25,5981560000.0,-3797862000.0,-2843297000.0,-3083000000.0,17361479000.0,10.31,130.0,1557021000.0,1300133000.0,46.8,71.6,3.5,3780.0,17724632,66999108960.0,13.597122302158274,0.9349954987043442,3.439153439153439,12284389000.0,,5077090000.0,0.07577847047236314
1801,,2025-03,2428837000000.0,900699000000.0,729234000000.0,649200000000.0,115212000000.0,127799000000.0,5041.42,35.7,2154223000000.0,120160000000.0,134505000000.0,123824000000.0,682.78,14.3,5.1,-13841000000.0,10531000000.0,-133769000000.0,-78000000.0,295963000000.0,-0.64,210.0,23877000000.0,82273000000.0,30.8,97.2,4.2,16525.0,144648531,2390316974775.0,24.20252497144029,2.6538465955607813,1.2708018154311649,1528138000000.0,243011000000.0,-1232175000000.0,-0.5154860267500649
1802,,2025-03,3042778000000.0,1210201000000.0,936681000000.0,852429000000.0,97532000000.0,127589000000.0,1628.87,38.1,2590765000000.0,143442000000.0,152236000000.0,145355000000.0,202.91,12.55,4.78,84161000000.0,10044000000.0,-50440000000.0,-39200000000.0,380169000000.0,3.25,81.0,67486000000.0,12217000000.0,39.7,48.1,5.0,,575049574,,,,,1832577000000.0,225121000000.0,-1452408000000.0,
1803,,2025-03,2523771000000.0,923809000000.0,693234000000.0,612186000000.0,243576000000.0,132362000000.0,1260.47,34.1,1944360000000.0,71030000000.0,71664000000.0,66015000000.0,94.8,7.68,2.62,159094000000.0,7813000000.0,-71102000000.0,-32800000000.0,438144000000.0,8.18,38.0,16856000000.0,34520000000.0,40.1,92.4,3.0,2857.5,549980562,1571569455915.0,30.14240506329114,1.7011843962496576,1.3298337707786525,1599962000000.0,375938000000.0,-1161818000000.0,-0.7392724487150113
1805,,2024-03,150869000000.0,48803000000.0,47135000000.0,35948000000.0,18359000000.0,16487000000.0,2549.05,32.3,132049000000.0,5252000000.0,4775000000.0,3403000000.0,177.82,6.98,2.26,-9992000000.0,-1441000000.0,14912000000.0,-943000000.0,23673000000.0,-7.57,70.0,1153000000.0,3000000.0,39.4,39.5,2.8,,18491202,,,,,102066000000.0,34846000000.0,-78393000000.0,
1807,,2025-03,35432258000.0,21426700000.0,18558338000.0,16116293000.0,2800000000.0,,3425.97,60.2,40422787000.0,1177072000.0,1328510000.0,891639000.0,143.21,4.18,2.52,-3964389000.0,-625676000.0,1997606000.0,-664199000.0,5030509000.0,-9.81,80.0,715520000.0,,55.9,55.9,2.3,,5416958,,,,,14005558000.0,2800000000.0,-8975049000.0,
1808,,2025-03,1365203000000.0,532033000000.0,500036000000.0,472561000000.0,15000000000.0,265000000000.0,1950.61,39.0,1177353000000.0,84701000000.0,83408000000.0,34450000000.0,126.2,6.48,2.52,3916000000.0,-32472000000.0,-20545000000.0,-20900000000.0,235798000000.0,0.33,85.0,23597000000.0,545000000.0,67.4,69.0,4.4,2947.0,256348526,755459106122.0,23.351822503961966,1.4199478342922338,2.8842891075670174,833170000000.0,280000000000.0,-597372000000.0,-0.7907403526664615
1810,,2025-03,80887000000.0,50616000000.0,42319000000.0,39356000000.0,3000000000.0,,1760.61,62.6,99253000000.0,3382000000.0,3843000000.0,2726000000.0,94.3,5.39,3.37,7623000000.0,-177000000.0,-3073000000.0,-763000000.0,12968000000.0,7.68,48.0,810000000.0,223000000.0,50.9,59.1,2.8,,24036555,,,,,30271000000.0,3000000000.0,-17303000000.0,
1811,,2025-03,206761000000.0,96867000000.0,60916000000.0,57216000000.0,22050000000.0,14700000000.0,13525.63,46.8,120660000000.0,3712000000.0,5098000000.0,3504000000.0,489.26,3.62,1.69,-7727000000.0,-26000000.0,2657000000.0,-343000000.0,12538000000.0,-6.4,120.0,716000000.0,,24.5,,0.9,,4503745,,,,,109894000000.0,36750000000.0,-97356000000.0,
1812,,2025-03,3454592000000.0,1277988000000.0,999187000000.0,970255000000.0,379117000000.0,232246000000.0,2672.64,36.4,2911816000000.0,151882000000.0,160663000000.0,125817000000.0,266.49,10.0,3.64,30632000000.0,-104836000000.0,61687000000.0,-75100000000.0,349540000000.0,1.05,104.0,47846000000.0,30011000000.0,39.0,62.9,4.0,,373857683,,,,,2176604000000.0,611363000000.0,-1827064000000.0,
1813,,2025-03,64148000000.0,34675000000.0,33337000000.0,15436000000.0,10500000000.0,850000000.0,2262.99,53.3,69557000000.0,3177000000.0,3366000000.0,2202000000.0,145.26,6.43,3.43,621000000.0,-6500000000.0,5334000000.0,-6917000000.0,10379000000.0,0.89,60.0,918000000.0,239000000.0,41.3,52.2,2.7,,14731395,,,,,29473000000.0,11350000000.0,-19094000000.0,
1814,,2025-03,55595000000.0,22993000000.0,22758000000.0,18330000000.0,200000000.0,2654000000.0,2200.91,41.4,89027000000.0,3695000000.0,3710000000.0,2060000000.0,197.43,8.96,3.71,-3059000000.0,808000000.0,-2066000000.0,-601000000.0,4458000000.0,-3.44,99.0,825000000.0,3000000.0,50.1,50.2,4.5,3718.0,10340268,38445116424.0,18.831991085448006,1.6720356814682729,2.6627218934911245,32602000000.0,2854000000.0,-28144000000.0,-0.7320565683715979
1815,,2025-03,225102000000.0,70116000000.0,55532000000.0,34365000000.0,39845000000.0,16082000000.0,5011.32,31.0,185114000000.0,3459000000.0,3026000000.0,3429000000.0,242.74,4.91,1.52,-20285000000.0,615000000.0,17932000000.0,-542000000.0,16529000000.0,-10.96,122.0,1484000000.0,2222000000.0,50.3,115.1,2.5,,11081311,,,,,154986000000.0,55927000000.0,-138457000000.0,
1820,,2025-03,592046000000.0,181190000000.0,158337000000.0,122249000000.0,42848000000.0,40364000000.0,4361.24,29.1,366811000000.0,21098000000.0,20225000000.0,17543000000.0,444.45,10.19,2.96,5889000000.0,-36250000000.0,16134000000.0,-23869000000.0,43403000000.0,1.61,220.0,9526000000.0,6000000.0,49.5,49.5,5.1,,36305500,,,,,410856000000.0,83212000000.0,-367453000000.0,
